Key,File,Type,UsedInMainMenu,NoTranslate,schinese
ArmorRoverHeadS6,items,Armor,,,虹彩炼金·漫游者-头盔 +2
ArmorRoverHeadS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩小晶块
ArmorRoverChestS6,items,Armor,,,虹彩炼金·漫游者-胸甲 +2
ArmorRoverChestS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩小晶块
ArmorRoverGlovesS6,items,Armor,,,虹彩炼金·漫游者-手套 +2
ArmorRoverGlovesS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩小晶块
ArmorRoverPantsS6,items,Armor,,,虹彩炼金·漫游者-护腿 +2
ArmorRoverPantsS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩小晶块
ArmorRoverBootsS6,items,Armor,,,虹彩炼金·漫游者-鞋子 +2
ArmorRoverBootsS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩小晶块
ArmorRoverHeadS8,items,Armor,,,虹彩炼金·漫游者-头盔 +3
ArmorRoverHeadS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩小晶块
ArmorRoverChestS8,items,Armor,,,虹彩炼金·漫游者-胸甲 +3
ArmorRoverChestS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩小晶块
ArmorRoverGlovesS8,items,Armor,,,虹彩炼金·漫游者-手套 +3
ArmorRoverGlovesS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩小晶块
ArmorRoverPantsS8,items,Armor,,,虹彩炼金·漫游者-护腿 +3
ArmorRoverPantsS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩小晶块
ArmorRoverBootsS8,items,Armor,,,虹彩炼金·漫游者-鞋子 +3
ArmorRoverBootsS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩小晶块
ArmorRoverHeadS10,items,Armor,,,虹彩炼金·漫游者-头盔 +4
ArmorRoverHeadS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩大晶体
ArmorRoverChestS10,items,Armor,,,虹彩炼金·漫游者-胸甲 +4
ArmorRoverChestS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩大晶体
ArmorRoverGlovesS10,items,Armor,,,虹彩炼金·漫游者-手套 +4
ArmorRoverGlovesS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩大晶体
ArmorRoverPantsS10,items,Armor,,,虹彩炼金·漫游者-护腿 +4
ArmorRoverPantsS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩大晶体
ArmorRoverBootsS10,items,Armor,,,虹彩炼金·漫游者-鞋子 +4
ArmorRoverBootsS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩大晶体
ArmorRoverHeadS12,items,Armor,,,虹彩炼金·漫游者-头盔 +5
ArmorRoverHeadS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩大晶体
ArmorRoverChestS12,items,Armor,,,虹彩炼金·漫游者-胸甲 +5
ArmorRoverChestS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩大晶体
ArmorRoverGlovesS12,items,Armor,,,虹彩炼金·漫游者-手套 +5
ArmorRoverGlovesS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩大晶体
ArmorRoverPantsS12,items,Armor,,,虹彩炼金·漫游者-护腿 +5
ArmorRoverPantsS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩大晶体
ArmorRoverBootsS12,items,Armor,,,虹彩炼金·漫游者-鞋子 +5
ArmorRoverBootsS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为虹彩大晶体
ArmorRoverHeadS13,items,Armor,,,虹彩绯金·漫游者-头盔
ArmorRoverHeadS13Desc,items,Armor,,,[6D0F0F]RANK S+\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为绯绯色金
ArmorRoverChestS13,items,Armor,,,虹彩绯金·漫游者-胸甲
ArmorRoverChestS13Desc,items,Armor,,,[6D0F0F]RANK S+\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为绯绯色金
ArmorRoverGlovesS13,items,Armor,,,虹彩绯金·漫游者-手套
ArmorRoverGlovesS13Desc,items,Armor,,,[6D0F0F]RANK S+\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为绯绯色金
ArmorRoverPantsS13,items,Armor,,,虹彩绯金·漫游者-护腿
ArmorRoverPantsS13Desc,items,Armor,,,[6D0F0F]RANK S+\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为绯绯色金
ArmorRoverBootsS13,items,Armor,,,虹彩绯金·漫游者-鞋子
ArmorRoverBootsS13Desc,items,Armor,,,[6D0F0F]RANK S+\n\n[FFFFFF]潜行伤害+20%\n[00FF00]套装[5件]：[-]\n行动噪音-20%\n感知+1\n\n可分解为绯绯色金



ArmorCombatantHeadS2,items,Armor,,,虹彩炼金·作战者-头盔
ArmorCombatantHeadS2Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantChestS2,items,Armor,,,虹彩炼金·作战者-胸甲
ArmorCombatantChestS2Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantGlovesS2,items,Armor,,,虹彩炼金·作战者-手套
ArmorCombatantGlovesS2Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantPantsS2,items,Armor,,,虹彩炼金·作战者-护腿
ArmorCombatantPantsS2Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantBootsS2,items,Armor,,,虹彩炼金·作战者-鞋子
ArmorCombatantBootsS2Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantHeadS4,items,Armor,,,虹彩炼金·作战者-头盔 +1
ArmorCombatantHeadS4Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantChestS4,items,Armor,,,虹彩炼金·作战者-胸甲 +1
ArmorCombatantChestS4Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantGlovesS4,items,Armor,,,虹彩炼金·作战者-手套 +1
ArmorCombatantGlovesS4Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantPantsS4,items,Armor,,,虹彩炼金·作战者-护腿 +1
ArmorCombatantPantsS4Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantBootsS4,items,Armor,,,虹彩炼金·作战者-鞋子 +1
ArmorCombatantBootsS4Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantHeadS6,items,Armor,,,虹彩炼金·作战者-头盔 +2
ArmorCombatantHeadS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantChestS6,items,Armor,,,虹彩炼金·作战者-胸甲 +2
ArmorCombatantChestS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantGlovesS6,items,Armor,,,虹彩炼金·作战者-手套 +2
ArmorCombatantGlovesS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantPantsS6,items,Armor,,,虹彩炼金·作战者-护腿 +2
ArmorCombatantPantsS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantBootsS6,items,Armor,,,虹彩炼金·作战者-鞋子 +2
ArmorCombatantBootsS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantHeadS8,items,Armor,,,虹彩炼金·作战者-头盔 +3
ArmorCombatantHeadS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantChestS8,items,Armor,,,虹彩炼金·作战者-胸甲 +3
ArmorCombatantChestS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantGlovesS8,items,Armor,,,虹彩炼金·作战者-手套 +3
ArmorCombatantGlovesS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantPantsS8,items,Armor,,,虹彩炼金·作战者-护腿 +3
ArmorCombatantPantsS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantBootsS8,items,Armor,,,虹彩炼金·作战者-鞋子 +3
ArmorCombatantBootsS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩小晶块
ArmorCombatantHeadS10,items,Armor,,,虹彩炼金·作战者-头盔 +4
ArmorCombatantHeadS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩大晶体
ArmorCombatantChestS10,items,Armor,,,虹彩炼金·作战者-胸甲 +4
ArmorCombatantChestS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩大晶体
ArmorCombatantGlovesS10,items,Armor,,,虹彩炼金·作战者-手套 +4
ArmorCombatantGlovesS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩大晶体
ArmorCombatantPantsS10,items,Armor,,,虹彩炼金·作战者-护腿 +4
ArmorCombatantPantsS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩大晶体
ArmorCombatantBootsS10,items,Armor,,,虹彩炼金·作战者-鞋子 +4
ArmorCombatantBootsS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩大晶体
ArmorCombatantHeadS12,items,Armor,,,虹彩炼金·作战者-头盔 +5
ArmorCombatantHeadS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩大晶体
ArmorCombatantChestS12,items,Armor,,,虹彩炼金·作战者-胸甲 +5
ArmorCombatantChestS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩大晶体
ArmorCombatantGlovesS12,items,Armor,,,虹彩炼金·作战者-手套 +5
ArmorCombatantGlovesS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩大晶体
ArmorCombatantPantsS12,items,Armor,,,虹彩炼金·作战者-护腿 +5
ArmorCombatantPantsS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩大晶体
ArmorCombatantBootsS12,items,Armor,,,虹彩炼金·作战者-鞋子 +5
ArmorCombatantBootsS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为虹彩大晶体
ArmorCombatantHeadS13,items,Armor,,,虹彩绯金·作战者-头盔
ArmorCombatantHeadS13Desc,items,Armor,,,[6D0F0F]RANK S+\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为绯绯色金
ArmorCombatantChestS13,items,Armor,,,虹彩绯金·作战者-胸甲
ArmorCombatantChestS13Desc,items,Armor,,,[6D0F0F]RANK S+\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为绯绯色金
ArmorCombatantGlovesS13,items,Armor,,,虹彩绯金·作战者-手套
ArmorCombatantGlovesS13Desc,items,Armor,,,[6D0F0F]RANK S+\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为绯绯色金
ArmorCombatantPantsS13,items,Armor,,,虹彩绯金·作战者-护腿
ArmorCombatantPantsS13Desc,items,Armor,,,[6D0F0F]RANK S+\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为绯绯色金
ArmorCombatantBootsS13,items,Armor,,,虹彩绯金·作战者-鞋子
ArmorCombatantBootsS13Desc,items,Armor,,,[6D0F0F]RANK S+\n\n[FFFFFF]伤害乘数+3%\n[00FF00]套装[5件]：[-]\n移动速度+10%\n敏捷+1\n\n可分解为绯绯色金



ArmorInvestigatorHeadS2,items,Armor,,,虹彩炼金·调查者-头盔
ArmorInvestigatorHeadS2Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorChestS2,items,Armor,,,虹彩炼金·调查者-胸甲
ArmorInvestigatorChestS2Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorGlovesS2,items,Armor,,,虹彩炼金·调查者-手套
ArmorInvestigatorGlovesS2Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorPantsS2,items,Armor,,,虹彩炼金·调查者-护腿
ArmorInvestigatorPantsS2Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorBootsS2,items,Armor,,,虹彩炼金·调查者-鞋子
ArmorInvestigatorBootsS2Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorHeadS4,items,Armor,,,虹彩炼金·调查者-头盔 +1
ArmorInvestigatorHeadS4Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorChestS4,items,Armor,,,虹彩炼金·调查者-胸甲 +1
ArmorInvestigatorChestS4Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorGlovesS4,items,Armor,,,虹彩炼金·调查者-手套 +1
ArmorInvestigatorGlovesS4Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorPantsS4,items,Armor,,,虹彩炼金·调查者-护腿 +1
ArmorInvestigatorPantsS4Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorBootsS4,items,Armor,,,虹彩炼金·调查者-鞋子 +1
ArmorInvestigatorBootsS4Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorHeadS6,items,Armor,,,虹彩炼金·调查者-头盔 +2
ArmorInvestigatorHeadS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorChestS6,items,Armor,,,虹彩炼金·调查者-胸甲 +2
ArmorInvestigatorChestS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorGlovesS6,items,Armor,,,虹彩炼金·调查者-手套 +2
ArmorInvestigatorGlovesS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorPantsS6,items,Armor,,,虹彩炼金·调查者-护腿 +2
ArmorInvestigatorPantsS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorBootsS6,items,Armor,,,虹彩炼金·调查者-鞋子 +2
ArmorInvestigatorBootsS6Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorHeadS8,items,Armor,,,虹彩炼金·调查者-头盔 +3
ArmorInvestigatorHeadS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorChestS8,items,Armor,,,虹彩炼金·调查者-胸甲 +3
ArmorInvestigatorChestS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorGlovesS8,items,Armor,,,虹彩炼金·调查者-手套 +3
ArmorInvestigatorGlovesS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorPantsS8,items,Armor,,,虹彩炼金·调查者-护腿 +3
ArmorInvestigatorPantsS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorBootsS8,items,Armor,,,虹彩炼金·调查者-鞋子 +3
ArmorInvestigatorBootsS8Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩小晶块
ArmorInvestigatorHeadS10,items,Armor,,,虹彩炼金·调查者-头盔 +4
ArmorInvestigatorHeadS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩大晶体
ArmorInvestigatorChestS10,items,Armor,,,虹彩炼金·调查者-胸甲 +4
ArmorInvestigatorChestS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩大晶体
ArmorInvestigatorGlovesS10,items,Armor,,,虹彩炼金·调查者-手套 +4
ArmorInvestigatorGlovesS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩大晶体
ArmorInvestigatorPantsS10,items,Armor,,,虹彩炼金·调查者-护腿 +4
ArmorInvestigatorPantsS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩大晶体
ArmorInvestigatorBootsS10,items,Armor,,,虹彩炼金·调查者-鞋子 +4
ArmorInvestigatorBootsS10Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩大晶体
ArmorInvestigatorHeadS12,items,Armor,,,虹彩炼金·调查者-头盔 +5
ArmorInvestigatorHeadS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩大晶体
ArmorInvestigatorChestS12,items,Armor,,,虹彩炼金·调查者-胸甲 +5
ArmorInvestigatorChestS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩大晶体
ArmorInvestigatorGlovesS12,items,Armor,,,虹彩炼金·调查者-手套 +5
ArmorInvestigatorGlovesS12Desc,items,Armor,,,[FF66B2]RANK S\n\n[FFFFFF]分解时间-15%\n机器人激活范围+2米\n[00FF00]套装[5件]：[-]\n制作时间-20%\n智力+1\n\n可分解为虹彩大晶体
